iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec
0110+318,   3, 22.3, 2009.84, 1996.37, 2018.72,  18.2097210613, 0.121, +32.1381757634, 0.097
0110+495,  64, 26.3, 2011.79, 1994.19, 2020.53,  18.3625283523, 0.030, +49.8066787162, 0.025
0110-361,   3,  8.5, 2015.08, 2009.77, 2018.23,  18.3160682206, 0.208, -35.8634353009, 0.135
0110-668,  13, 13.8, 2009.95, 2004.60, 2018.35,  18.0788036636, 0.330, -66.5792189147, 0.261
0111+021, 280, 33.1, 2005.53, 1987.62, 2020.68,  18.4297706194, 0.017,  +2.3714767797, 0.026
0111+131,   3, 22.3, 2007.43, 1996.20, 2018.51,  18.4771264942, 0.099, +13.4145774554, 0.219
0112+131,   4,  1.5, 2018.37, 2017.60, 2019.06,  18.7199035632, 0.164, +13.4270917271, 0.052
0112+13A,   2,  1.5, 2018.33, 2017.60, 2019.06,  18.7961130321, 0.047, +13.4128947000, 0.488
0112-017,  37, 29.4, 1998.27, 1988.32, 2017.72,  18.8212497638, 0.095,  -1.4512714232, 0.061
0112-245,   3,  9.6, 2015.01, 2008.96, 2018.57,  18.7388603093, 0.162, -24.3290769613, 0.428
0113+241,   4, 22.6, 2006.35, 1996.00, 2018.61,  19.1586152879, 0.098, +24.3815901829, 0.192
0113-118,  37, 31.3, 2005.37, 1988.04, 2019.37,  19.0521750908, 0.055, -11.6042872834, 0.056
0113-283,   7, 20.9, 2013.67, 1997.65, 2018.57,  18.8495149026, 0.127, -28.0820065352, 0.235
0113-310,   4, 13.9, 2013.69, 2004.33, 2018.23,  18.9437729231, 0.103, -30.8220558067, 0.111
0114+074,   1,  0.0, 2020.23, 2020.23, 2020.23,  19.3590269147, 0.000,  +7.7048429457, 0.000
0114+140,   7, 23.5, 2009.34, 1996.00, 2019.54,  19.3550129100, 0.058, +14.3034501839, 0.066
0114-211,   3,  9.2, 2013.84, 2009.37, 2018.58,  19.2141862209, 0.768, -20.8685814878, 3.019
0115-214, 320, 22.7, 2014.25, 1997.50, 2020.22,  19.4532505666, 0.020, -21.1851758658, 0.020
0116+082,   3, 15.7, 2011.82, 2002.37, 2018.11,  19.7553094649, 0.427,  +8.4985289209, 1.309
0116+319,   5, 25.8, 2002.25, 1992.97, 2018.72,  19.8958376288, 3.093, +32.1805724210, 0.734
0116-219,  92, 22.2, 2014.01, 1997.50, 2019.71,  19.7385924179, 0.024, -21.6917056053, 0.025
0117-171,   2, 12.8, 2011.92, 2005.50, 2018.35,  19.9318579597, 0.089, -16.9024921732, 0.299
0118+111,   4, 15.2, 2013.97, 2003.82, 2019.06,  20.3708299341, 0.047, +11.4501397981, 0.187
0118-272,  26, 29.6, 2002.90, 1988.96, 2018.58,  20.1319307352, 0.110, -27.0235146049, 0.141
0118-283,   3, 13.2, 2012.97, 2005.36, 2018.58,  20.2530916188, 0.051, -28.1061606035, 0.203
0119+041,1862, 33.2, 1998.84, 1987.50, 2020.69,  20.4869237273, 0.007,  +4.3735372953, 0.014
0119+115,1713, 32.0, 2007.38, 1988.64, 2020.67,  20.4233127160, 0.008, +11.8306703955, 0.014
0119+247,   6, 22.2, 2011.39, 1996.37, 2018.61,  20.6617332534, 0.028, +25.0421646793, 0.053
0119+296,   4, 14.3, 2010.47, 2004.33, 2018.61,  20.6892918070, 0.055, +29.9035120130, 0.143
0119-005,   3,  1.0, 2018.50, 2018.01, 2018.99,  20.5579602665, 0.146,  -0.3002918858, 0.200
0119-011,   3, 11.5, 2013.50, 2007.03, 2018.51,  20.5727915221, 0.095,  -0.9376935753, 0.316
0119-046,   2,  3.0, 2017.02, 2015.54, 2018.51,  20.6161889263, 0.166,  -4.3575490601, 0.384
0120+137,   1,  0.0, 2017.60, 2017.60, 2017.60,  20.6906467273, 0.000, +14.0509250396, 0.000
0120+259,   3, 22.3, 2009.88, 1996.37, 2018.67,  20.9293549272, 0.051, +26.2562296400, 0.160
0120+304,   3, 13.2, 2012.90, 2005.55, 2018.72,  20.7595060674, 0.143, +30.7352550014, 0.098
0121+560,   5, 24.8, 2011.53, 1994.61, 2019.36,  21.1076126078, 0.145, +56.3144207000, 0.254
0121-040,   2,  3.6, 2016.77, 2014.97, 2018.57,  20.8990613991, 0.195,  -3.8109205715, 0.371
0121-096,   2, 13.1, 2012.04, 2005.52, 2018.57,  20.9432693181, 0.133,  -9.3842600897, 0.621
0122+278,   3, 22.3, 2009.83, 1996.37, 2018.67,  21.2328299007, 0.536, +28.0864974313, 0.244
0122+470,   3, 21.9, 2009.71, 1996.61, 2018.50,  21.2821116089, 0.095, +47.3008572288, 0.224
0122+705,   3, 23.4, 2009.52, 1995.30, 2018.67,  21.5326817058, 0.840, +70.7812183275, 0.019
0122-003,  11, 21.2, 2012.42, 1997.35, 2018.57,  21.3701826732, 0.090,  -0.0988699414, 0.121
0122-260,   3, 13.1, 2013.02, 2005.52, 2018.58,  21.3284894039, 0.044, -25.8178858712, 0.404
0122-345,   5, 16.1, 2011.39, 2002.09, 2018.23,  21.0894139292, 0.140, -34.2726261938, 0.305
0122-514,  10,  6.6, 2007.41, 2005.03, 2011.61,  21.2391311302, 0.218, -51.2211575908, 0.226
0123+257,  36, 27.5, 2006.03, 1991.19, 2018.67,  21.6783026343, 0.029, +25.9836945321, 0.052
0123+731,   4, 13.2, 2013.21, 2005.55, 2018.72,  21.7696515687, 0.942, +73.3868543596, 0.178
0123-048,   1,  0.0, 2018.87, 2018.87, 2018.87,  21.4020686010, 0.000,  -4.6372089392, 0.000
0123-226,   3, 14.3, 2012.63, 2004.33, 2018.61,  21.5625068924, 0.122, -22.3760007388, 0.114
0124-086,   2,  7.1, 2015.04, 2011.49, 2018.58,  21.8179632901, 0.038,  -8.3580268009, 0.122
0124-155,   3, 10.2, 2015.18, 2008.52, 2018.68,  21.6412113210, 0.169, -15.3094769042, 0.278
0125+487,   3, 21.9, 2009.71, 1996.61, 2018.51,  22.0335974404, 0.087, +49.0183294028, 0.066
0125+628,   4, 11.8, 2014.35, 2006.66, 2018.44,  22.1273543485, 0.096, +63.1083005656, 0.041
0125-176,   1,  0.0, 2018.35, 2018.35, 2018.35,  22.0058031345, 0.000, -17.3734031412, 0.000
0125-484,   2,  0.1, 2018.39, 2018.35, 2018.43,  21.8118290490, 0.571, -48.2255819214, 0.323
0127+084,   7, 22.6, 2005.83, 1995.54, 2018.11,  22.6151434560, 0.051,  +8.7128255666, 0.137
0127+145,   7, 23.6, 2011.94, 1996.00, 2019.58,  22.4806132018, 0.090, +14.7799545357, 0.077
0128+383,   3, 13.2, 2012.95, 2005.52, 2018.73,  22.8613060637, 0.131, +38.5775614306, 0.084
0129+220,   3, 11.6, 2013.38, 2007.03, 2018.67,  23.0128282485, 0.075, +22.2806487294, 0.054
0129+431,   3, 22.1, 2009.65, 1996.43, 2018.51,  23.1838616199, 0.064, +43.4257391620, 0.040
0129+560,   2, 23.8, 2006.52, 1994.61, 2018.42,  23.0851971630, 0.214, +56.3445472533, 0.049
0130+242,   3,  1.5, 2018.44, 2017.54, 2019.06,  23.3526165547, 0.170, +24.4614735912, 0.065
0130+691,   3, 23.1, 2009.57, 1995.30, 2018.44,  23.6698385738, 0.345, +69.4196943821, 0.100
0130-083,   2,  1.7, 2017.75, 2016.92, 2018.58,  23.1713584891, 0.152,  -8.0680100985, 0.087
0130-171,  43, 21.8, 2006.96, 1997.50, 2019.25,  23.1811977668, 0.038, -16.9134783382, 0.035
0130-447,   5, 13.7, 2013.29, 2004.35, 2018.05,  23.2535988935, 1.402, -44.5121014934, 2.676
0131-001,   4, 20.8, 2011.87, 1997.35, 2018.11,  23.5529339660, 0.341,  +0.0625385506, 0.489
0131-522, 444, 32.7, 2016.67, 1988.01, 2020.68,  23.2740103986, 0.025, -52.0010958910, 0.022
0132-389,   5, 16.2, 2011.00, 2002.09, 2018.27,  23.6334589609, 0.091, -38.7259406644, 0.318
0133+476,2195, 38.8, 2007.03, 1981.89, 2020.69,  24.2441450353, 0.004, +47.8580833702, 0.003
0133-204,   4, 21.1, 2007.18, 1997.50, 2018.61,  23.9062891969, 0.046, -20.1460728289, 0.138
0133-410,   4,  1.2, 2018.69, 2018.06, 2019.25,  24.0119019082, 0.347, -40.7473052061, 0.054
0134+215,   3, 13.2, 2012.89, 2005.52, 2018.72,  24.3151040311, 0.173, +21.7622975732, 0.217
0134+311, 382, 24.2, 2013.92, 1996.37, 2020.60,  24.2863901397, 0.012, +31.3766265519, 0.014
0134+329,  35, 28.9, 2010.50, 1990.83, 2019.70,  24.4220818924, 0.090, +33.1597436121, 0.778
0135+091,   2,  0.1, 2017.54, 2017.47, 2017.60,  24.4628908345, 0.218,  +9.3886477356, 0.087
0135-247,  40, 29.5, 2004.51, 1989.31, 2018.79,  24.4097768660, 0.053, -24.5149681873, 0.034
0135-274,   2, 13.1, 2012.08, 2005.55, 2018.61,  24.5409092775, 0.062, -27.1910926283, 0.031
0136+176,   5, 22.6, 2007.35, 1996.00, 2018.58,  24.9249131908, 0.176, +17.8854304632, 0.114
0136-059,   7, 21.2, 2012.07, 1997.35, 2018.58,  24.7160468675, 0.118,  -5.6689562763, 0.197
0136-231,   3, 21.1, 2004.59, 1997.50, 2018.61,  24.7394401981, 0.036, -22.9131472618, 0.206
0137+012,  33, 12.8, 2016.74, 2007.58, 2020.35,  24.9887740703, 0.040,  +1.5294830494, 0.048
0137+434,   3, 11.5, 2013.16, 2006.96, 2018.51,  25.2277686114, 0.138, +43.7125577105, 0.224
0137+467,   4, 21.9, 2009.42, 1996.61, 2018.51,  25.1794683057, 0.066, +46.9745807001, 0.070
0137+635,   3, 16.4, 2011.83, 2002.09, 2018.44,  25.1794912752, 0.378, +63.7685807532, 0.190
0137-158,   2, 12.9, 2011.95, 2005.52, 2018.38,  25.0184799694, 0.033, -15.5488000269, 0.093
0138-097,  89, 33.0, 2011.85, 1987.22, 2020.23,  25.3576340079, 0.026,  -9.4787983924, 0.026
0139-022,   2, 13.0, 2012.07, 2005.55, 2018.58,  25.3907923685, 0.218,  -2.0393203361, 0.018
0139-097,   3,  1.0, 2018.56, 2018.01, 2019.06,  25.4080822265, 0.115,  -9.5004961903, 0.069
0140+120,   4, 14.3, 2010.42, 2004.33, 2018.58,  25.8795511950, 0.053, +12.2619257208, 0.362
0140+412,   3, 22.1, 2009.67, 1996.43, 2018.57,  25.7632689346, 0.048, +41.4890126893, 0.146
0140+490,   2, 22.0, 2007.59, 1996.61, 2018.57,  25.9453336553, 0.245, +49.2615512078, 0.230
0140-322,   4, 16.2, 2013.16, 2002.09, 2018.27,  25.7922149547, 0.138, -32.0157367021, 0.096
0141+268,   3, 13.2, 2012.89, 2005.52, 2018.72,  26.1398077679, 0.040, +27.0841995635, 0.053
0141+339,   1,  0.0, 2018.73, 2018.73, 2018.73,  26.0492955961, 0.000, +34.1989993284, 0.000
0141+579,   1,  0.0, 2018.42, 2018.42, 2018.42,  26.3095783206, 0.000, +58.1804983847, 0.000
0142-278,  13, 21.0, 2015.00, 1997.65, 2018.67,  26.2641441263, 0.080, -27.5595356904, 0.103
0142-398,   4, 16.0, 2012.67, 2002.37, 2018.33,  26.2253900345, 0.146, -39.6362572026, 0.310
0143+230,   4, 22.7, 2006.34, 1996.00, 2018.72,  26.4704427626, 0.064, +23.3220273128, 0.104
0144+209,   5, 22.7, 2007.29, 1996.00, 2018.73,  26.7449323943, 0.241, +21.1734400246, 0.374
0144+487,   2, 22.0, 2007.59, 1996.61, 2018.57,  26.9073961411, 0.108, +48.9937531128, 0.037
0144+584,   8, 16.0, 2011.95, 2002.43, 2018.42,  26.9439201608, 0.187, +58.6791586718, 0.066
0145+210,   2,  2.2, 2017.62, 2016.51, 2018.73,  26.9742618773, 0.235, +21.2610353492, 0.594
0145+386,   3, 22.3, 2009.92, 1996.43, 2018.73,  27.1015730911, 0.112, +38.9014500921, 0.162
0145+420,   2,  6.5, 2015.34, 2012.11, 2018.57,  27.1857348900, 0.030, +42.2553902023, 0.136
0146+056,  55, 29.9, 1998.74, 1988.35, 2018.23,  27.3432120294, 0.034,  +5.9315468710, 0.054
0147+187,   4, 22.6, 2006.31, 1996.00, 2018.58,  27.4571623942, 0.146, +18.9557254841, 0.086
0147+265,   2,  4.5, 2016.49, 2014.25, 2018.73,  27.5116874385, 0.452, +26.7744679384, 0.329
0147-076,   4, 23.8, 2003.55, 1994.81, 2018.61,  27.5112373313, 2.764,  -7.4301389584, 1.689
0148+250,   3, 13.2, 2012.90, 2005.52, 2018.73,  27.7759744385, 0.033, +25.2912951725, 0.061
0148+274,  24, 27.6, 2003.07, 1991.19, 2018.84,  27.8631090704, 0.063, +27.7449427012, 0.055
0148+546,   2, 14.6, 2011.13, 2003.82, 2018.44,  27.9011903156, 0.242, +54.9104695527, 0.430
0148-177,   4, 20.9, 2011.37, 1997.50, 2018.38,  27.7753472687, 0.052, -17.5457550330, 0.138
0149+218,  93, 32.9, 2007.11, 1987.50, 2020.42,  28.0752460029, 0.021, +22.1188055251, 0.025
0149+335,   3, 22.5, 2009.94, 1996.37, 2018.84,  28.1440682884, 0.322, +33.8425441891, 0.106
0149+370,   3, 22.4, 2009.96, 1996.43, 2018.84,  28.0509164584, 0.090, +37.2682409349, 0.167
0149+710,   3, 23.4, 2009.66, 1995.30, 2018.72,  28.3577125302, 0.476, +71.2517954433, 0.084
0149-175,   3, 12.8, 2011.47, 2005.55, 2018.38,  27.9502057862, 0.169, -17.3319595535, 0.434
0149-348,   2, 16.2, 2010.21, 2002.09, 2018.33,  27.8478712413, 0.348, -34.5871880914, 0.111
0150+000,   5, 13.9, 2011.79, 2004.33, 2018.23,  28.1797915535, 0.054,  +0.3443643662, 0.171
0150+015,   2,  0.0, 2018.25, 2018.23, 2018.26,  28.1650455795, 0.042,  +1.7881621775, 0.158
0150-144,  10, 22.1, 2014.76, 1997.50, 2019.56,  28.1333852187, 0.120, -14.2109428892, 0.244
0150-193,   2, 11.5, 2012.69, 2006.96, 2018.42,  28.2562963265, 0.248, -19.1157461946, 0.165
0150-299,   2, 13.2, 2012.09, 2005.52, 2018.67,  28.1403870599, 0.031, -29.7133131781, 0.040
0150-334,  26, 29.4, 2004.57, 1988.96, 2018.33,  28.2921739002, 0.111, -33.1738505615, 0.113
0151+081,   4, 13.9, 2013.65, 2004.35, 2018.23,  28.5115426970, 0.075,  +8.3975187983, 0.293
0151+109,   2,  1.4, 2018.30, 2017.60, 2018.99,  28.5016598780, 0.037, +11.2318720387, 0.305
0151+474, 188, 25.5, 2015.42, 1995.09, 2020.64,  28.7345411943, 0.022, +47.7240388085, 0.021
0152+043,   5, 24.2, 2010.87, 1995.54, 2019.69,  28.7655227414, 0.169,  +4.6417636447, 0.274
0153+222,   4, 22.8, 2006.41, 1996.00, 2018.84,  28.9955638226, 0.118, +22.5032960628, 0.122
0153+389,   3, 14.5, 2012.59, 2004.33, 2018.84,  29.1308755979, 0.048, +39.2419232747, 0.186
0153+744,  26, 31.1, 2000.16, 1987.61, 2018.72,  29.3956875508, 0.809, +74.7120080316, 0.427
0153-149,   2,  0.6, 2018.74, 2018.42, 2019.06,  28.8885103256, 0.145, -14.7215107063, 1.028
0153-410,  12, 26.9, 2012.75, 1992.39, 2019.25,  28.9044136452, 0.244, -40.8117660307, 0.239
0154+410,   2,  0.4, 2018.79, 2018.58, 2018.99,  29.2708546934, 2.678, +41.3418381439, 0.565
0154-000,   4, 12.7, 2013.96, 2005.55, 2018.27,  29.2938954108, 0.051,  +0.1901346819, 0.119
0155+211,   3, 11.9, 2013.47, 2006.96, 2018.84,  29.5004499159, 0.012, +21.4118855369, 0.019
0155-549,   4,  9.1, 2015.03, 2008.70, 2017.77,  29.2071344395, 0.374, -54.6634720575, 0.234
0156+128,   6, 23.5, 2010.52, 1996.00, 2019.54,  29.7344740896, 0.089, +13.1174280054, 0.176
0156+166,   1,  0.0, 2017.60, 2017.60, 2017.60,  29.7403199079, 0.000, +16.9298106643, 0.000
0156-144,   2, 20.9, 2007.96, 1997.50, 2018.42,  29.6821651480, 0.009, -14.2186438856, 0.310
0157+808,   5, 12.1, 2012.78, 2006.12, 2018.23,  30.7827956624, 1.494, +81.1036695180, 0.151
0158+031,   4, 14.2, 2015.13, 2005.52, 2019.69,  30.1700687431, 0.058,  +3.3804187100, 0.098
0158-141,   2, 12.9, 2011.98, 2005.52, 2018.44,  30.2429876034, 0.424, -13.9383275570, 0.701
0158-159,   3, 12.9, 2011.98, 2005.55, 2018.42,  30.2131202522, 0.171, -15.7102400866, 0.505
0158-404,   4,  1.2, 2018.69, 2018.06, 2019.25,  30.0493293006, 0.384, -40.1828625549, 0.107
0159+034,   3, 22.7, 2010.28, 1995.54, 2018.27,  30.4646198600, 0.132,  +3.7192384838, 0.356
0159+418,   3, 22.1, 2005.14, 1996.43, 2018.58,  30.6818887405, 0.078, +42.0878703181, 0.076
0159+723,  76, 33.0, 2009.41, 1987.59, 2020.61,  30.8891039644, 0.058, +72.5482409382, 0.018
0159+839,   3,  3.8, 2016.62, 2014.41, 2018.23,  31.8062782779, 2.072, +84.1886342031, 0.089
0159+870,   4, 13.9, 2013.56, 2004.33, 2018.27,  33.4910280607, 1.212, +87.2913129345, 0.108
0159-062,   3, 16.6, 2013.70, 2002.95, 2019.54,  30.5286028471, 0.181,  -5.9833671546, 0.245
0159-117,   2, 11.2, 2012.84, 2007.24, 2018.44,  30.4882473206, 0.035, -11.5426214078, 0.401
0159-200,   3, 12.9, 2012.79, 2005.52, 2018.44,  30.5576988078, 0.078, -19.8054141564, 0.186
0159-668,   6,  2.9, 2016.23, 2015.35, 2018.30,  30.2822668369, 0.215, -66.6368516876, 0.254
0200+304,   3, 22.5, 2008.91, 1996.37, 2018.88,  30.9389803098, 3.323, +30.6914195721, 0.611
0200+30A,   3,  7.5, 2016.44, 2011.49, 2018.99,  30.9344611787, 0.089, +30.7105101168, 0.066
0200+539,   2, 23.8, 2006.53, 1994.61, 2018.44,  30.9444055730, 0.135, +54.1993401387, 0.059
0200+751,   1,  0.0, 2006.13, 2006.13, 2006.13,  31.4079451211, 0.000, +75.3689566636, 0.000
0201+088,   5, 22.8, 2005.30, 1995.54, 2018.33,  31.1448305444, 0.096,  +9.0636843105, 0.257
0201+113, 815, 32.3, 2004.38, 1988.21, 2020.51,  30.9444044053, 0.008, +11.5792804240, 0.014
0201+365,   3, 22.4, 2009.97, 1996.43, 2018.88,  31.2316499511, 0.061, +36.8216660084, 0.151
0201+398,   2,  6.5, 2015.34, 2012.11, 2018.58,  31.0216448367, 0.146, +40.0843097596, 0.253
0201+438,   3, 22.1, 2003.87, 1996.43, 2018.58,  31.2282881713, 0.257, +44.0519181370, 0.240
0202+145,   5, 14.3, 2015.33, 2005.52, 2019.79,  31.3046551863, 0.049, +14.7423294671, 0.070
0202+149,1022, 35.9, 2001.25, 1984.81, 2020.69,  31.2100578881, 0.007, +15.2364010324, 0.010
0202+240,   4, 14.5, 2010.53, 2004.33, 2018.84,  31.3388447346, 0.169, +24.2757918153, 0.205
0202+319, 698, 37.3, 2015.55, 1983.36, 2020.69,  31.2705223520, 0.006, +32.2083598835, 0.005
0202-172, 132, 32.3, 2012.84, 1988.03, 2020.29,  31.2403097182, 0.019, -17.0221779609, 0.032
0202-337,   2, 14.0, 2011.33, 2004.33, 2018.33,  31.1194336530, 0.262, -33.4806819466, 0.480
0202-765,   3, 17.4, 1998.02, 1990.60, 2007.97,  30.5570580396, 1.596, -76.3341837507, 1.196
0203+625,   7, 16.4, 2012.76, 2002.09, 2018.44,  31.7625698266, 0.207, +62.7700187912, 0.083
0203-120,   4, 11.4, 2013.58, 2007.03, 2018.44,  31.6086864021, 0.043, -11.8443680140, 0.244
0203-349,   2, 16.3, 2010.22, 2002.09, 2018.35,  31.4812922932, 1.601, -34.7358839527, 0.838
0204+316,   3, 22.5, 2009.90, 1996.37, 2018.88,  31.8957900442, 0.119, +31.8684621627, 0.092
0204-224,   3, 21.2, 2004.61, 1997.50, 2018.67,  31.5836398169, 0.084, -22.2054599723, 0.252
0205+080,   1,  0.0, 2020.29, 2020.29, 2020.29,  32.0094791614, 0.000,  +8.2449628753, 0.000
0205+643,   3, 16.1, 2011.94, 2002.37, 2018.50,  32.3999502602, 0.015, +64.6238251827, 0.201
0205+722,   3, 16.4, 2012.02, 2002.37, 2018.72,  32.4657933106, 0.274, +72.4907417067, 0.089
0205-010,   2, 21.3, 2007.98, 1997.35, 2018.61,  32.1097745746, 0.014,  -0.7956371958, 0.420
0205-242,   1,  0.0, 2018.72, 2018.72, 2018.72,  31.8891637299, 0.000, -24.0339459401, 0.000
0205-391,   1,  0.0, 2018.35, 2018.35, 2018.35,  31.8150393123, 0.000, -38.9508544811, 0.000
0206+136,  75, 24.6, 2015.62, 1996.00, 2020.62,  32.3999930259, 0.020, +13.8668755321, 0.027
0206+293,   3, 22.5, 2009.95, 1996.37, 2018.88,  32.2860183856, 0.555, +29.5460402784, 0.334
0206-048,   2, 16.1, 2010.62, 2002.56, 2018.67,  32.3781945898, 0.225,  -4.6405961292, 0.160
0206-178,   2,  9.5, 2013.73, 2008.96, 2018.50,  32.1455971804, 0.277, -17.6596338473, 0.345
0206-270,   2, 14.3, 2011.56, 2004.40, 2018.72,  32.0931495494, 0.122, -26.8385771874, 0.093
0206-625,   1,  0.0, 2013.63, 2013.63, 2013.63,  32.0048796977, 0.000, -62.2765370336, 0.000
0206-689,   5,  9.9, 2016.40, 2008.70, 2018.62,  31.9622149132, 0.377, -68.6319893061, 0.283
0207+079,   1,  0.0, 2020.29, 2020.29, 2020.29,  32.6544101483, 0.000,  +8.2066750481, 0.000
0207+507,   2,  4.0, 2016.43, 2014.41, 2018.44,  32.7832027032, 0.266, +50.9746810650, 0.199
0207-078,   3, 16.1, 2008.91, 2002.56, 2018.67,  32.5688703553, 0.136,  -7.6224150473, 0.280
0207-149,   3, 13.1, 2012.76, 2005.36, 2018.50,  32.5965851236, 0.129, -14.7497279816, 0.228
0208+106,   5, 23.5, 2013.10, 1995.54, 2019.06,  32.8049058583, 0.065, +10.8596662731, 0.146
0208-512, 641, 32.7, 2003.74, 1987.44, 2020.11,  32.6925017509, 0.027, -51.0171921802, 0.019
0209+168,   4, 22.4, 2010.26, 1996.20, 2018.64,  32.9532453763, 0.064, +17.1229781208, 0.096
0209-162,   3, 12.9, 2012.82, 2005.55, 2018.50,  32.9573363688, 0.135, -15.9719018019, 0.207
0210+119,   3, 11.6, 2013.22, 2007.03, 2018.61,  33.2715960054, 0.035, +12.2196974762, 0.150
0210+181,   4, 22.7, 2006.37, 1996.00, 2018.67,  33.2938722374, 0.032, +18.3404021351, 0.088
0210+225,   2,  7.3, 2015.23, 2011.59, 2018.88,  33.2201453295, 0.366, +22.7478481031, 0.501
0210+366,   3, 12.0, 2013.44, 2006.96, 2018.92,  33.4507997254, 0.099, +36.8761131800, 0.134
0210+515,   3, 11.4, 2013.29, 2007.03, 2018.44,  33.5747267589, 0.041, +51.7477631964, 0.110
0210-075,   2, 16.1, 2010.62, 2002.56, 2018.67,  33.3194607484, 0.033,  -7.3256868608, 0.411
0210-180,   2, 10.0, 2013.51, 2008.52, 2018.50,  33.0943482069, 0.102, -17.7706511404, 0.434
0211+091,   1,  0.0, 2020.29, 2020.29, 2020.29,  33.4328584043, 0.000,  +9.4227017323, 0.000
0211+171,  23, 12.9, 2016.62, 2007.48, 2020.35,  33.6871368368, 0.048, +17.3804199429, 0.097
0212+735,1345, 38.4, 1990.08, 1981.69, 2020.11,  34.3783890051, 0.035, +73.8257282771, 0.009
0212-039,   2, 16.1, 2010.62, 2002.56, 2018.67,  33.7979437385, 0.238,  -3.7188599382, 0.641
0212-620,  14,  6.1, 2015.20, 2012.22, 2018.30,  33.5675179300, 0.239, -61.8260164823, 0.122
0213+051,   3, 11.4, 2014.14, 2006.96, 2018.33,  33.9792115633, 0.110,  +5.4070985603, 0.126
0213+432,   1,  0.0, 2019.33, 2019.33, 2019.33,  34.1743082515, 0.000, +43.5261621934, 0.000
0213+443,   2, 22.0, 2007.61, 1996.61, 2018.61,  34.0715485262, 0.122, +44.6287212590, 0.619
0213-013,   2, 16.0, 2010.73, 2002.73, 2018.72,  34.0508829573, 0.381,  -1.0885619915, 1.399
0213-015,   2, 16.0, 2010.73, 2002.73, 2018.72,  34.0235993597, 0.018,  -1.3009435112, 0.216
0213-026,   5, 21.4, 2012.47, 1997.35, 2018.72,  33.9250720159, 0.058,  -2.3824313022, 0.190
0214+083,   4, 15.4, 2014.87, 2004.33, 2019.69,  34.3213541534, 0.059,  +8.6177496180, 0.062
0214-085,   3, 21.4, 2010.16, 1997.35, 2018.72,  34.2610930117, 0.132,  -8.3478755532, 0.244
0214-105,   3, 11.5, 2013.18, 2007.03, 2018.51,  34.1619827454, 0.130, -10.2841661953, 0.210
0214-330,   2, 16.3, 2010.22, 2002.09, 2018.35,  34.2007725497, 0.004, -32.7946807664, 0.009
0214-522,   7, 15.6, 2010.74, 2003.68, 2019.28,  34.0133241029, 0.501, -52.0034655254, 0.542
0215+015, 315, 29.5, 2012.72, 1991.19, 2020.67,  34.4539781303, 0.008,  +1.7471386322, 0.009
0215-015,   3, 16.0, 2011.96, 2002.73, 2018.73,  34.4791640823, 0.024,  -1.3640885526, 0.051
0215-167,   3, 21.0, 2010.01, 1997.50, 2018.51,  34.4885394929, 0.047, -16.5195759380, 0.435
0216+011,  10, 24.8, 2015.20, 1995.54, 2020.35,  34.7792687364, 0.040,  +1.3499628456, 0.062
0216+472,   2, 13.1, 2012.06, 2005.52, 2018.61,  34.8473328156, 0.535, +47.4611132565, 0.395
0216+478,   3, 14.3, 2011.41, 2004.35, 2018.61,  34.8611502302, 0.118, +48.1107946047, 0.055
0217+166,   5, 24.0, 2009.11, 1996.00, 2020.05,  35.0031616488, 0.164, +16.8746082191, 0.054
0217+324,   3, 22.6, 2009.91, 1996.37, 2018.92,  35.2002209735, 0.125, +32.6851288947, 0.172
0217-189,   4, 21.0, 2007.02, 1997.50, 2018.51,  34.8381739996, 0.077, -18.7107631289, 0.072
0218+095,   3,  5.1, 2016.26, 2013.28, 2018.35,  35.2241763075, 0.216,  +9.7597718529, 0.225
0218-132,   2,  1.0, 2019.99, 2019.48, 2020.50,  35.3010520742, 0.135, -13.0466169283, 0.034
0218-133,   3, 21.2, 2009.96, 1997.35, 2018.51,  35.1175734746, 0.119, -13.0886295951, 0.217
0218-220,   3, 21.2, 2004.63, 1997.50, 2018.73,  35.1464589339, 0.068, -21.8533555627, 0.174
0219+096,   3,  1.5, 2018.02, 2017.47, 2018.99,  35.5650347571, 0.208,  +9.8771724214, 0.328
0219+428,  22, 23.8, 2002.92, 1992.08, 2015.86,  35.6650478769, 0.052, +43.0354997139, 0.040
0219+628,   2,  5.7, 2015.63, 2012.76, 2018.50,  35.8733628880, 1.171, +63.1214736838, 0.155
0219-164,   3, 21.1, 2010.03, 1997.50, 2018.57,  35.5030209770, 0.179, -16.2545967247, 0.379
0219-474,   2,  0.1, 2018.24, 2018.18, 2018.30,  35.3715242355, 1.475, -47.2157479475, 0.264
0219-637,   3,  0.7, 2018.04, 2017.64, 2018.30,  35.2257131097, 0.032, -63.5053854265, 0.197
0220+427,   7, 20.0, 2014.15, 1999.74, 2019.75,  35.7975469466, 0.132, +42.9920515528, 0.191
